BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;LENGTHKM;WIDEKM;LENGHTMI;WIDEMI;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;PUN;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated;Additional_Info
Mercure;SUR DAS;MEAA4686S26629;Formation nommée;Cratère;AA;SUR DAS;Approuvé par l'UAI en 1979;Poète;Inde;hindou(e );15;15 ème siècle;???;1483;???;1563;???;266.29;93 ° 43 '  O;-46.86;47 ° 52 ' S;H-12;131.32;131.32;79;79;Mercury;5804;SÅ«r DÄs;Sur Das;Crater, craters;AA;131.32;-46.86;266.29;-45.31;-48.4;268.54;264.03;MAA4686S26629;Planetographic  +East  0 - 360;H-12;Indian poet (1483-1563).;Asia;India;Approved;1979;59;03.07.2011;
Mercure;SURIKOV;MEAA3708S23507;Formation nommée;Cratère;AA;Vassily SURIKOV;Approuvé par l'UAI en 1979;Peintre;Russie;russe;20;20 ème siècle;???;1848;???;1916;???;235.07;124 ° 56 '  O;-37.08;38 ° 5 ' S;H-12;108.68;108.68;65;65;Mercury;5767;Surikov;Surikov;Crater, craters;AA;108.68;-37.08;235.07;-35.81;-38.36;236.67;233.47;MAA3708S23507;Planetographic  +East  0 - 360;H-12;Vassily. Russian painter (1848-1916).;Europe;Russia;Approved;1979;80;03.07.2011;
Mercure;SVEINSDOTTIR;MEAA281S10029;Formation nommée;Cratère;AA;J. SVEINSDOTTIR;Approuvé par l'UAI en Apr 8, 2008;Peintre;Islande;islandais(e );20;20 ème siècle;???;1889;???;1966;???;100.29;100 ° 43 '  E;-2.81;3 ° 49 ' S;H-09;212.8;212.8;128;128;Mercury;14389;SveinsdÃ³ttir;Sveinsdottir;Crater, craters;AA;212.8;-2.81;100.29;-0.87;-4.74;102.44;98.14;MAA281S10029;Planetographic  +East  0 - 360;H-09;JÃºlÃ­ana. Icelandic painter and textile artist (1889-1966).;Europe;Iceland;Approved;Apr 8, 2008;210;03.07.2011;
Mercure;TAKANOBU;MEAA3065N25138;Formation nommée;Cratère;AA;Fujiwara TAKANOBU;Approuvé par l'UAI en 1985;Poète;Japon;japonais(e );13;13 ème siècle;???;1142;???;1205;???;251.38;108 ° 37 '  O;30.65;30 ° 21 ' N;H-03;72.28;72.28;43;43;Mercury;5830;Takanobu;Takanobu;Crater, craters;AA;72.28;30.65;251.38;31.5;29.8;252.36;250.39;MAA3065N25138;Planetographic  +East  0 - 360;H-03;Fujiwara. Japanese poet and portrait artist (1142-1205).;Asia;Japan;Approved;1985;59;03.07.2011;
Mercure;TAKAYOSHI;MEAA3724S19621;Formation nommée;Cratère;AA;TAKAYOSHI;Approuvé par l'UAI en 1979;Peintre;Japon;japonais(e );12;12 ème siècle;???;???;???;???;???;196.21;163 ° 47 '  O;-37.24;38 ° 14 ' S;H-12;135.86;135.86;82;82;Mercury;5831;Takayoshi;Takayoshi;Crater, craters;AA;135.86;-37.24;196.21;-35.65;-38.84;198.21;194.2;MAA3724S19621;Planetographic  +East  0 - 360;H-12;Japanese painter (12th century).;Asia;Japan;Approved;1979;80;03.07.2011;
Mercure;TANSEN;MEAA413N28836;Formation nommée;Cratère;AA;TANSEN;Approuvé par l'UAI en 1976;Compositeur;Inde;hindou(e );??;;???;???;???;???;???;288.36;71 ° 38 '  O;4.13;4 ° 52 ' N;H-06;27.09;27.09;16;16;Mercury;5858;Tansen;Tansen;Crater, craters;AA;27.09;4.13;288.36;4.45;3.82;288.68;288.04;MAA413N28836;Planetographic  +East  0 - 360;H-06;Indian (Mogul) composer from the court of Akbar.;Asia;India;Approved;1976;80;03.07.2011;
Mercure;THAKUR;MEAA298S29559;Formation nommée;Cratère;AA;Tagore aka R. THAKUR;Approuvé par l'UAI en 1976;Poète;Inde;hindou(e );20;20 ème siècle;???;1861;???;1941; Prix Nobel de littérature en 1913;295.59;64 ° 25 '  O;-2.98;3 ° 59 ' S;H-06;111.05;111.05;67;67;Mercury;5990;ThÄkur;Thakur;Crater, craters;AA;111.05;-2.98;295.59;-1.67;-4.28;296.89;294.28;MAA298S29559;Planetographic  +East  0 - 360;H-06;R.. Bengalese poet and novelist (also known as Tagore), Nobel Prize in literature in 1913 (1861-1941).;Asia;India;Approved;1976;80;2/21/12;
Mercure;THEOPHANES;MEAA507S21732;Formation nommée;Cratère;AA;THEOPHANES;Approuvé par l'UAI en 1976;Peintre;Byzance;byzantin(ne);15;15 ème siècle;???;1330;???;1405;???;217.32;142 ° 41 '  O;-5.07;6 ° 4 ' S;H-07;46.39;46.39;28;28;Mercury;5964;Theophanes;Theophanes;Crater, craters;AA;46.39;-5.07;217.32;-4.52;-5.61;217.87;216.77;MAA507S21732;Planetographic  +East  0 - 360;H-07;Byzantine painter (c. 1330-1405).;Europe;Byzantine;Approved;1976;59;03.07.2011;
Mercure;THOREAU;MEAA595N22744;Formation nommée;Cratère;AA;Henry David THOREAU;Approuvé par l'UAI en 1985;Poète;U. S. A.;Américain(ne);19;19 ème siècle;???;1817;???;1862;???;227.44;132 ° 34 '  O;5.95;5 ° 3 ' N;H-07;71.71;71.71;43;43;Mercury;5979;Thoreau;Thoreau;Crater, craters;AA;71.71;5.95;227.44;6.79;5.11;228.28;226.59;MAA595N22744;Planetographic  +East  0 - 360;H-07;Henry David. American poet and philosopher (1817-1862).;North America;American;Approved;1985;59;03.07.2011;
Mercure;TINTORETTO;MEAA4808S33705;Formation nommée;Cratère;AA;TINTORETTO;Approuvé par l'UAI en 1976;Peintre;Italie;italien(ne);16;16 ème siècle;???;1518;???;1594;???;337.05;22 ° 57 '  O;-48.08;49 ° 5 ' S;H-11;94.21;94.21;57;57;Mercury;6022;Tintoretto;Tintoretto;Crater, craters;AA;94.21;-48.08;337.05;-46.97;-49.18;338.71;335.39;MAA4808S33705;Planetographic  +East  0 - 360;H-11;Italian painter (1518-1594).;Europe;Italy;Approved;1976;59;03.07.2011;
Mercure;TIR PLANITIA;MEPL104S18331;Formation nommée;Plaine basse;PL;TIR PLANITIA;Approuvé par l'UAI en 1976;Non applicable;Norvège;norvégien(ne);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Nom de Mercure en Norse.;183.31;176 ° 41 '  O;-1.04;2 ° 2 ' S;H-08;753.63;??;456;??;Mercury;6025;Tir Planitia;Tir Planitia;Planitia, planitiae;PL;753.63;-1.04;183.31;7.78;-8.35;189.7;176.25;MPL104S18331;Planetographic  +East  0 - 360;H-08;Norse word for Mercury.;Europe;Norse;Approved;1976;80;03.07.2011;
Mercure;TITIAN;MEAA366S31744;Formation nommée;Cratère;AA;Tiziano Vecellio TITIAN;Approuvé par l'UAI en 1976;Peintre;Italie;italien(ne);16;16 ème siècle;???;8/90;???;1576;???;317.44;42 ° 34 '  O;-3.66;4 ° 40 ' S;H-06;109.15;109.15;66;66;Mercury;6034;Titian;Titian;Crater, craters;AA;109.15;-3.66;317.44;-2.38;-4.94;318.73;316.16;MAA366S31744;Planetographic  +East  0 - 360;H-06;Tiziano Vecellio. Italian Renaissance painter (c. 1488/90-1576).;Europe;Italy;Approved;1976;59;03.07.2011;
Mercure;TO NGOC VAN;MEAA5250N24802;Formation nommée;Cratère;AA;To Ngoc Van TO NGOC VAN;Approuvé par l'UAI en Jul 9, 2009;Peintre;Vietnam;Vvietnamien(ne);20;20 ème siècle;???;1906;???;1954;???;248.02;111 ° 59 '  O;52.5;52 ° 30 ' N;H-03;71.08;71.08;43;43;Mercury;14589;To Ngoc Van;To Ngoc Van;Crater, craters;AA;71.08;52.5;248.02;53.34;51.67;249.39;246.65;MAA5250N24802;Planetographic  +East  0 - 360;H-03;To Ngoc Van. Vietnamese painter (1906-1954).;Asia;Vietnam;Approved;Jul 9, 2009;211;03.07.2011;
Mercure;TOLKIEN;MEAA8880N14930;Formation nommée;Cratère;AA;John Ronald Reuel TOLKIEN;Approuvé par l'UAI en Aug 6, 2012;Auteur;Royaume Uni;britannique;20;20 ème siècle;???;1892;???;1973;???;149.3;149 ° 42 '  E;88.8;88 ° 12 ' N;H-01;50;50;30;30;Mercury;15025;Tolkien;Tolkien;Crater, craters;AA;50;88.8;149.3;;;;;MAA8880N14930;Planetographic  +East  0 - 360;H-01;John Ronald Reuel. English author and philologist (1892-1973).;Europe;England;Approved;Aug 6, 2012;75;08.06.2012;
Mercure;TOLSTOJ;MEAA1624S19534;Formation nommée;Cratère;AA;Lev N. TOLSTOJ;Approuvé par l'UAI en 1976;Romancier;Russie;russe;20;20 ème siècle;???;1828;???;1910;???;195.34;164 ° 40 '  O;-16.24;17 ° 14 ' S;H-08;355.55;355.55;215;215;Mercury;6052;Tolstoj;Tolstoj;Crater, craters;AA;355.55;-16.24;195.34;-12.07;-20.42;199.69;191;MAA1624S19534;Planetographic  +East  0 - 360;H-08;Lev N.. Russian novelist (1828-1910).;Europe;Russia;Approved;1976;59;03.07.2011;
Mercure;TRICRENA;MEAL0N32400;Formation nommée;Formation à albédo;AL;TRICRENA;Approuvé par l'UAI en 1976;Non applicable;Rome antique;romain(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Région à albédo indiquée sur la carte d'Antoniadi.;324;36 ° 0 '  O;0;0 ° 0 ' N;H-06;??;??;??;??;Mercury;6079;Tricrena;Tricrena;Albedo Feature;AL;0;0;324;;;;;MAL0N32400;Planetographic  +East  0 - 360;H-06;Albedo name for H-6, Kuiper region.;Europe;Roman;Approved;1976;60;03.07.2011;
Mercure;TRYGGVADOTTIR;MEAA8920N19350;Formation nommée;Cratère;AA;JÃnÃ­na TRYGGVADOTTIR;Approuvé par l'UAI en Aug 6, 2012;Artiste;Islande;islandais(e );20;20 ème siècle;???;1913;???;1968;???;193.5;166 ° 30 '  O;89.2;89 ° 48 ' N;H-01;31;31;18;18;Mercury;15026;TryggvadÃ³ttir;Tryggvadottir;Crater, craters;AA;31;89.2;193.5;;;;;MAA8920N19350;Planetographic  +East  0 - 360;H-01;NÃ­na (JÃ³nÃ­na) . Icelandic artist (1913-1968).;Europe;Iceland;Approved;Aug 6, 2012;210;08.06.2012;
Mercure;TSAI WEN CHI;MEAA2341N33704;Formation nommée;Cratère;AA;TSAI WEN CHI;Approuvé par l'UAI en 1976;Compositeur;Chine;chinois(e );2;2 ème siècle;???;???;???;???;???;337.04;22 ° 58 '  O;23.41;23 ° 35 ' N;H-02;123.8;123.8;74;74;Mercury;6116;Ts'ai Wen-Chi;Ts ai Wen Chi;Crater, craters;AA;123.8;23.41;337.04;24.86;21.95;338.63;335.46;MAA2341N33704;Planetographic  +East  0 - 360;H-02;Han dynasty composer (second century A.D.).;Asia;China;Approved;1976;80;03.07.2011;
Mercure;TSAO CHAN;MEAA1333S21781;Formation nommée;Cratère;AA;TSAO CHAN;Approuvé par l'UAI en 1976;Ecrivain;Chine;chinois(e );18;18 ème siècle;???;1715;???;1763;???;217.81;142 ° 11 '  O;-13.33;14 ° 20 ' S;H-07;109.97;109.97;66;66;Mercury;6118;Ts'ao Chan;Ts ao Chan;Crater, craters;AA;109.97;-13.33;217.81;-12.04;-14.62;219.13;216.48;MAA1333S21781;Planetographic  +East  0 - 360;H-07;Chinese writer (c. 1715-1763).;Asia;China;Approved;1976;59;03.07.2011;
Mercure;TSURAYUKI;MEAA6301S33974;Formation nommée;Cratère;AA;Ki (Kino)TSURAYUKI;Approuvé par l'UAI en 1976;Auteur;Japon;japonais(e );Non applicable;Non applicable;???;???;???;945;???;339.74;20 ° 16 '  O;-63.01;64 ° 1 ' S;H-11;83.07;83.07;50;50;Mercury;6113;Tsurayuki;Tsurayuki;Crater, craters;AA;83.07;-63.01;339.74;-62.03;-63.98;341.89;337.59;MAA6301S33974;Planetographic  +East  0 - 360;H-11;Ki (Kino). noted Japanese man of letters (c. 945).;Asia;Japan;Approved;1976;80;03.07.2011;
Mercure;TUNG YUAN;MEAA7522N29651;Formation nommée;Cratère;AA;TUNG YUAN;Approuvé par l'UAI en 1979;Peintre;Chine;chinois(e );10;10 ème siècle;???;h ce;???;tury;???;296.51;63 ° 29 '  O;75.22;75 ° 47 ' N;H-01;60.46;60.46;36;36;Mercury;6132;Tung YÃ?an;Tung Yuan;Crater, craters;AA;60.46;75.22;296.51;75.93;74.51;299.3;293.73;MAA7522N29651;Planetographic  +East  0 - 360;H-01;Chinese painter (10th century).;Asia;China;Approved;1979;80;03.07.2011;
Mercure;TURGENEV;MEAA6563N22364;Formation nommée;Cratère;AA;Ivan Sergeyevich TURGENEV;Approuvé par l'UAI en 1979;Ecrivain;Russie;russe;19;19 ème siècle;???;1818;???;1883;???;223.64;136 ° 22 '  O;65.63;65 ° 22 ' N;H-01;136.37;136.37;82;82;Mercury;6140;Turgenev;Turgenev;Crater, craters;AA;136.37;65.63;223.64;67.23;64.03;227.52;219.76;MAA6563N22364;Planetographic  +East  0 - 360;H-01;Ivan Sergeyevich. Russian writer (1818-1883).;Europe;Russia;Approved;1979;80;03.07.2011;
Mercure;TYAGARAJA;MEAA390N21125;Formation nommée;Cratère;AA;TYAGARAJA;Approuvé par l'UAI en 1976;Compositeur;Inde;hindou(e );19;19 ème siècle;???;1767;???;1847;???;211.25;148 ° 45 '  O;3.9;3 ° 6 ' N;H-08;96.88;96.88;58;58;Mercury;6161;Tyagaraja;Tyagaraja;Crater, craters;AA;96.88;3.9;211.25;5.03;2.76;212.39;210.11;MAA390N21125;Planetographic  +East  0 - 360;H-08;Indian composer (1767-1847).;Asia;India;Approved;1976;59;03.07.2011;
Mercure;UNKEI;MEAA3181S29746;Formation nommée;Cratère;AA;UNKEI;Approuvé par l'UAI en 1976;Sculpteur;Japon;japonais(e );13;13 ème siècle;???;1148;???;1223;???;297.46;62 ° 32 '  O;-31.81;32 ° 49 ' S;H-11;121.47;121.47;73;73;Mercury;6228;Unkei;Unkei;Crater, craters;AA;121.47;-31.81;297.46;-30.38;-33.24;299.14;295.78;MAA3181S29746;Planetographic  +East  0 - 360;H-11;Japanese sculptor (c. 1148-1223).;Asia;Japan;Approved;1976;59;03.07.2011;
Mercure;USTAD ISA;MEAA3197S19391;Formation nommée;Cratère;AA;USTAD ISA;Approuvé par l'UAI en 1979;Architecte;Turquie;turc(que);17;17 ème siècle;???;???;???;???;???;193.91;166 ° 5 '  O;-31.97;32 ° 58 ' S;H-12;137.78;137.78;83;83;Mercury;6249;Ustad Isa;Ustad Isa;Crater, craters;AA;137.78;-31.97;193.91;-30.35;-33.59;195.82;192.01;MAA3197S19391;Planetographic  +East  0 - 360;H-12;Turkish/Persian architect (17th century).;Asia;Turkey;Approved;1979;80;03.07.2011;
Mercure;VALMIKI;MEAA2363S21860;Formation nommée;Cratère;AA;VALMIKI;Approuvé par l'UAI en 1976;Poète;Sanskrit;sanskrit(e );-1;1 ème siècle av J.C.;???;???;???;???;???;218.6;141 ° 24 '  O;-23.63;24 ° 38 ' S;H-12;209.58;209.58;126;126;Mercury;6462;VÄlmiki;Valmiki;Crater, craters;AA;209.58;-23.63;218.6;-21.17;-26.09;221.29;215.91;MAA2363S21860;Planetographic  +East  0 - 360;H-12;Sanskrit poet, author of the Ramayala (1st century B.C.).;Asia;Sanskrit;Approved;1976;80;03.07.2011;
Mercure;VAN DIJCK;MEAA7548N19311;Formation nommée;Cratère;AA;Anthony VAN DIJCK;Approuvé par l'UAI en 1979;Peintre;Flandres;flamand(e );17;17 ème siècle;???;1599;???;1641;???;193.11;166 ° 53 '  O;75.48;75 ° 31 ' N;H-01;101.23;101.23;61;61;Mercury;6309;Van Dijck;Van Dijck;Crater, craters;AA;101.23;75.48;193.11;76.67;74.29;197.85;188.36;MAA7548N19311;Planetographic  +East  0 - 360;H-01;Anthony. Flemish painter (1599-1641).;Europe;Flemish;Approved;1979;59;03.07.2011;
Mercure;VAN EYCK;MEAA4313N20063;Formation nommée;Cratère;AA;Jan VAN EYCK;Approuvé par l'UAI en 1979;Peintre;Flandres;flamand(e );15;15 ème siècle;???;1395;???;1441;???;200.63;159 ° 22 '  O;43.13;43 ° 52 ' N;H-03;271.18;271.18;164;164;Mercury;6310;Van Eyck;Van Eyck;Crater, craters;AA;271.18;43.13;200.63;46.32;39.95;205;196.27;MAA4313N20063;Planetographic  +East  0 - 360;H-03;Jan. Flemish painter (c. 1395-1441).;Europe;Flemish;Approved;1979;59;03.07.2011;
Mercure;VAN GOGH;MEAA7684S22159;Formation nommée;Cratère;AA;Vincent Willem VAN GOGH;Approuvé par l'UAI en 1976;Peintre;Pays Bas;néerlandais(e );19;19 ème siècle;???;1853;???;1890;???;221.59;138 ° 25 '  O;-76.84;77 ° 50 ' S;H-15;99.4;99.4;60;60;Mercury;6312;van Gogh;van Gogh;Crater, craters;AA;99.4;-76.84;221.59;-75.67;-78;226.72;216.46;MAA7684S22159;Planetographic  +East  0 - 360;H-15;Vincent Willem. Dutch painter (1853-1890).;Europe;Netherlands (Dutch);Approved;1976;59;03.07.2011;
Mercure;VELAZQUEZ;MEAA3770N30459;Formation nommée;Cratère;AA;Diego VELAZQUEZ;Approuvé par l'UAI en 1979;Peintre;Espagne;espagnol(e );17;17 ème siècle;???;1599;???;1660;???;304.59;55 ° 25 '  O;37.7;37 ° 18 ' N;H-02;127.97;127.97;77;77;Mercury;6345;VelÃ¡zquez;Velazquez;Crater, craters;AA;127.97;37.7;304.59;39.2;36.2;306.49;302.69;MAA3770N30459;Planetographic  +East  0 - 360;H-02;Diego. Spanish painter (1599-1660).;Europe;Spain;Approved;1979;59;03.07.2011;
Mercure;VERDI;MEAA6425N19038;Formation nommée;Cratère;AA;Giuseppe VERDI;Approuvé par l'UAI en 1979;Compositeur;Italie;italien(ne);20;20 ème siècle;???;1813;???;1901;???;190.38;169 ° 37 '  O;64.25;64 ° 45 ' N;H-03;144.55;144.55;87;87;Mercury;6354;Verdi;Verdi;Crater, craters;AA;144.55;64.25;190.38;65.94;62.55;194.28;186.49;MAA6425N19038;Planetographic  +East  0 - 360;H-03;Giuseppe. Italian composer (1813-1901).;Europe;Italy;Approved;1979;59;03.07.2011;
Mercure;VICTORIA RUPES;MERU5271N32584;Formation nommée;Escarpement;RU;VICTORIA RUPES;Approuvé par l'UAI en 1976;Navire;Espagne;espagnol(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Navire de Magellan et Del Cano lors du premier voyage autour du Monde.;325.84;34 ° 10 '  O;52.71;52 ° 17 ' N;H-02;346.95;??;210;??;Mercury;6379;Victoria Rupes;Victoria Rupes;Rupes, rupÄ"s;RU;346.95;52.71;325.84;56.4;48.73;326.44;323.85;MRU5271N32584;Planetographic  +East  0 - 360;H-02;Spanish. Magellan's and Del Cano's ship, first voyage around the world.;Europe;Spain;Approved;1976;59;03.07.2011;
Mercure;VINCENTE;MEAA5673S21714;Formation nommée;Cratère;AA;Gil VINCENTE;Approuvé par l'UAI en 1979;Dramaturge;Portugal;portugais(e );15;15 ème siècle;???;1465;???;1537;???;217.14;142 ° 52 '  O;-56.73;57 ° 44 ' S;H-12;108.41;108.41;65;65;Mercury;6392;Vincente;Vincente;Crater, craters;AA;108.41;-56.73;217.14;-55.46;-58;219.46;214.82;MAA5673S21714;Planetographic  +East  0 - 360;H-12;Gil. Portuguese dramatist (c. 1465-1537).;Europe;Portugal;Approved;1979;80;03.07.2011;
Mercure;VIVALDI;MEAA1377N27411;Formation nommée;Cratère;AA;Antonio VIVALDI;Approuvé par l'UAI en 1976;Compositeur;Italie;italien(ne);18;18 ème siècle;???;1678;???;1741;???;274.11;85 ° 53 '  O;13.77;13 ° 14 ' N;H-07;213.82;213.82;129;129;Mercury;6415;Vivaldi;Vivaldi;Crater, craters;AA;213.82;13.77;274.11;16.28;11.26;276.69;271.52;MAA1377N27411;Planetographic  +East  0 - 360;H-07;Antonio. Italian composer (1678-1741).;Europe;Italy;Approved;1976;59;03.07.2011;
Mercure;VLAMINCK;MEAA2851N34656;Formation nommée;Cratère;AA;Maurice de VLAMINCK;Approuvé par l'UAI en 1985;Peintre;France;français(e );20;20 ème siècle;???;1876;???;1958;???;346.56;13 ° 26 '  O;28.51;28 ° 29 ' N;H-02;81.63;81.63;49;49;Mercury;6421;Vlaminck;Vlaminck;Crater, craters;AA;81.63;28.51;346.56;29.47;27.55;347.65;345.47;MAA2851N34656;Planetographic  +East  0 - 360;H-02;Maurice de. French painter (1876-1958).;Europe;France;Approved;1985;59;03.07.2011;
Mercure;VOSTOK RUPES;MERU3782S34048;Formation nommée;Escarpement;RU;VOSTOK RUPES;Approuvé par l'UAI en 1976;Navire;Russie;russe;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Navire de Bellingshausen ayant participé à une exploration de l' Antarctique, 1819-21.;340.48;19 ° 31 '  O;-37.82;38 ° 49 ' S;H-11;124.33;??;75;??;Mercury;6450;Vostok Rupes;Vostok Rupes;Rupes, rupÄ"s;RU;124.33;-37.82;340.48;-36.41;-38.82;341.8;340.11;MRU3782S34048;Planetographic  +East  0 - 360;H-11;Russian. Bellingshausen's ship for Antarctic exploration, 1819-21.;Europe;Russia;Approved;1976;59;03.07.2011;
Mercure;VYASA;MEAA4980N27538;Formation nommée;Cratère;AA;VYASA;Approuvé par l'UAI en 1979;Poète;Inde;hindou(e );-16;16 ème siècle av J.C.;???;???;???;-1500;???;275.38;84 ° 37 '  O;49.8;49 ° 12 ' N;H-02;296.8;296.8;179;179;Mercury;6461;VyÄsa;Vyasa;Crater, craters;AA;296.8;49.8;275.38;53.29;46.32;280.78;269.98;MAA4980N27538;Planetographic  +East  0 - 360;H-02;Indian poet (fl. 1500 B.C.).;Asia;India;Approved;1979;59;03.07.2011;
Mercure;WAGNER;MEAA6820S24507;Formation nommée;Cratère;AA;Richard WAGNER;Approuvé par l'UAI en 1976;Compositeur;Allemagne;allemand(e );19;19 ème siècle;???;1813;???;1883;???;245.07;114 ° 56 '  O;-68.2;69 ° 12 ' S;H-15;134.11;134.11;81;81;Mercury;6470;Wagner;Wagner;Crater, craters;AA;134.11;-68.2;245.07;-66.62;-69.77;249.31;240.82;MAA6820S24507;Planetographic  +East  0 - 360;H-15;Richard. German composer (1813-1883).;Europe;Germany;Approved;1976;59;03.07.2011;
Mercure;WANG MENG;MEAA864N25594;Formation nommée;Cratère;AA;WANG MENG;Approuvé par l'UAI en 1976;Peintre;Chine;chinois(e );14;14 ème siècle;???;1308;???;1385;???;255.94;104 ° 4 '  O;8.64;8 ° 22 ' N;H-07;165.12;165.12;99;99;Mercury;6486;Wang Meng;Wang Meng;Crater, craters;AA;165.12;8.64;255.94;10.58;6.71;257.9;253.98;MAA864N25594;Planetographic  +East  0 - 360;H-07;Chinese painter (1308-1385).;Asia;China;Approved;1976;59;03.07.2011;
Mercure;WARHOL;MEAA254S35392;Formation nommée;Cratère;AA;Andy WARHOL;Approuvé par l'UAI en Apr 24, 2012;Artiste;U. S. A.;Américain(ne);20;20 ème siècle;???;1928;???;1987;???;353.92;6 ° 5 '  O;-2.54;3 ° 32 ' S;H-06;91.35;91.35;55;55;Mercury;14975;Warhol;Warhol;Crater, craters;AA;91.35;-2.54;353.92;-1.47;-3.61;354.98;352.87;MAA254S35392;Planetographic  +East  0 - 360;H-06;Andy, American artist (1928-1987).;North America;American;Approved;Apr 24, 2012;75;4/24/12;
Mercure;WATERS;MEAA896S25463;Formation nommée;Cratère;AA;McKinley Morganfield aka "Muddy" WATERS;Approuvé par l'UAI en Dec 19, 2012;Musicien;U. S. A.;Américain(ne);20;20 ème siècle;???;1915;???;1983;???;254.63;105 ° 22 '  O;-8.96;9 ° 58 ' S;H-07;15.01;15.01;9;9;Mercury;15086;Waters;Waters;Crater, craters;AA;15.01;-8.96;254.63;-8.78;-9.14;254.8;254.46;MAA896S25463;Planetographic  +East  0 - 360;H-07;McKinley Morganfield ("Muddy"). American musician (1915-1983).;North America;United States;Approved;Dec 19, 2012;75;12/19/12;
Mercure;WERGELAND;MEAA3787S30373;Formation nommée;Cratère;AA;Henrik Arnold WERGELAND;Approuvé par l'UAI en 1976;Poète;Norvège;norvégien(ne);19;19 ème siècle;???;1808;???;1845;???;303.73;56 ° 16 '  O;-37.87;38 ° 52 ' S;H-11;42.23;42.23;25;25;Mercury;6522;Wergeland;Wergeland;Crater, craters;AA;42.23;-37.87;303.73;-37.37;-38.36;304.35;303.1;MAA3787S30373;Planetographic  +East  0 - 360;H-11;Henrik Arnold. Norwegian poet (1808-1845).;Europe;Norway;Approved;1976;59;03.07.2011;
Mercure;WHITMAN;MEAA4139N24820;Formation nommée;Cratère;AA;Walter WHITMAN;Approuvé par l'UAI en 1985;Poète;U. S. A.;Américain(ne);19;19 ème siècle;???;1819;???;1892;???;248.2;111 ° 48 '  O;41.39;41 ° 37 ' N;H-03;64.39;64.39;38;38;Mercury;6536;Whitman;Whitman;Crater, craters;AA;64.39;41.39;248.2;42.15;40.63;249.2;247.19;MAA4139N24820;Planetographic  +East  0 - 360;H-03;Walter. American poet (1819-1892).;North America;American;Approved;1985;59;03.07.2011;
Mercure;WREN;MEAA2476N32394;Formation nommée;Cratère;AA;Christopher WREN;Approuvé par l'UAI en 1979;Architecte;Royaume Uni;britannique;18;18 ème siècle;???;1632;???;1723;???;323.94;36 ° 4 '  O;24.76;24 ° 14 ' N;H-02;204.28;204.28;123;123;Mercury;6580;Wren;Wren;Crater, craters;AA;204.28;24.76;323.94;27.16;22.36;326.58;321.3;MAA2476N32394;Planetographic  +East  0 - 360;H-02;Christopher. English architect (1632-1723).;Europe;England;Approved;1979;59;03.07.2011;
Mercure;XIAO ZHAO;MEAA1057N12391;Formation nommée;Cratère;AA;XIAO ZHAO;Approuvé par l'UAI en Apr 8, 2008;Peintre;Chine;chinois(e );12;12 ème siècle;???;1130;???;1162;???;123.91;123 ° 5 '  E;10.57;10 ° 26 ' N;H-09;24.13;24.13;14;14;Mercury;14392;Xiao Zhao;Xiao Zhao;Crater, craters;AA;24.13;10.57;123.91;10.86;10.29;124.2;123.63;MAA1057N12391;Planetographic  +East  0 - 360;H-09;Chinese painter (active 1130-1162).;Asia;China;Approved;Apr 8, 2008;211;03.07.2011;
